vacancy_id,name,area,salary_from,salary_to,salary_currency,experience,schedule,employment,description,key_skills,employer_name,published_at,url
127433038,Системный администратор,Алматы,484000.0,,KZT,От 1 года до 3 лет,Полный день,Полная занятость,"<strong>Responsibilities:</strong> <ul> <li>установка и обновление ПО;</li> <li>поддержка парка ПК в рабочем состоянии;</li> <li>монтаж, обслуживание, поддержка систем видеонаблюдения;</li> <li>поддержка программного обеспечения в рабочем состоянии;</li> <li>поиск поставщиков и закупка необходимых материалов и оборудования.</li> </ul> <strong>Requirements:</strong> <ul> <li>образование среднее-специальное/высшее техническое;</li> <li>опыт работы в сфере IT;</li> <li>знание основ IT технологий (Active Directory, DNS, DHCP, LDAP, СХД, NAT, IPv4, HTTP, SSL, модель OSI, виртуализация, Windows Server 2012 и выше, VPN, VLAN, firewall, RouterOS);</li> <li> <p>Опыт системного администрирования, знание ОС Windows/Linux.</p> </li> <li> <p>Навыки настройки/сопровождения ПО, опыт системного программирования.</p> </li> </ul> <strong>Terms:</strong> <ul> <li>поддержка IT инфраструктуры сети магазинов;</li> <li>предполагается разъездной характер работы;</li> <li>стабильная заработная плата;</li> <li>работа в крупной международной компании.</li> </ul>",,Павлодар Маг 11,2025-11-09T18:24:44+0300,https://hh.ru/vacancy/127433038
124575606,Software Functional Testing Intern,Павлодар,,,,Нет опыта,Удаленная работа,Частичная занятость,"<p>EPAM Campus offers an intensive Software Functional Testing internship program that will equip you with the deep knowledge and hands-on experience needed to kickstart your career in tech. EPAM professionals will help you learn to conduct requirements analysis for real use cases, develop your skills in creating test artifacts for a specific project, as well as explore the basics of prompt engineering and AI tools for QA specialists.</p> <p>This program will last <strong>~2-4 months</strong> and require <strong>~20-40 hours </strong> of weekly engagement. The more time you devote to learning, the faster you will complete it.</p> <p>Upon its successful completion, we will consider you for open positions based on your demonstrated skills and available opportunities at EPAM.</p> <p><strong>Requirements</strong></p> <ul> <li>English level from B1 (Intermediate) and higher</li> <li>Familiarity with the software development &amp; testing life cycle and Agile frameworks</li> <li>Solid knowledge of functional testing theory (Test Artifacts; Test Methods, Types and Levels; Main Testing Terms; Test Planning and Analysis; Test Documentation; Test Design Techniques; Defect and Results Reporting)</li> <li>Experience with requirement analysis, test design and defect reporting</li> <li>Excellent communication skills</li> </ul> <p><strong>Nice to have: </strong></p> <p>Familiarity with API testing and SQL queries</p> <p><strong>We offer</strong></p> <ul> <li>Market-oriented content tested in hundreds of runs</li> <li>Deep dive into your specialization and related emerging technologies</li> <li>Hands-on learning through practical tasks and real project simulations</li> <li>Regular guidance from technology mentors and your Resource Manager</li> <li>AI tools to deliver a cutting-edge learning experience</li> <li>Access to EPAM internal education resources for professional growth</li> <li>Chance to join our team upon successful graduation</li> </ul> <p> </p>","Английский язык, Функциональное тестирование","Epam Kazakhstan (Эпам Казахстан),ТОО",2025-11-05T12:28:45+0300,https://hh.ru/vacancy/124575606
127576351,Java Software Engineer,Алматы,,,,От 3 до 6 лет,Удаленная работа,Частичная занятость,"<p><strong>Дочерний банк международной финансовой Группы. Группа является одним из лидеров международного рынка финансовых услуг. В ее состав входят дочерние и ассоциированные банки, филиалы Банка в Анголе, Китае, Индии, Сингапуре. В странах СНГ группа представлена в Казахстане, Армении, Белоруссии, Азербайджане.</strong></p> <p><strong>На рынке Казахстана более 13 лет успешно работает на финансовом рынке республики, имеет филиалы в городах.</strong></p> <p><strong>Формат: ГПХ 3-4 часа в день<br />Технологический стек: Java 11+/21, Spring Boot 3.x</strong></p> <p><strong>Обязанности:</strong></p> <p> </p> <ul> <li>Разработка и поддержка REST и SOAP API на Java + Spring Boot</li> <li>Интеграция с внешними системами по SOAP, включая обработку и подпись XML</li> <li>Проектирование и оптимизация работы с базой данных PostgreSQL, Oracle</li> <li>Реализация бизнес-логики, работа с JPA/Hibernate</li> <li>Написание юнит- и интеграционных тестов</li> <li>Работа в команде через Git (GitLab/GitHub), участие в code review</li> <li>Поддержка и написание документации (Swagger/OpenAPI, WSDL)</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт коммерческой разработки от 2–3 лет</li> <li>Уверенное знание Java 11+</li> <li>Опыт работы с Spring Boot 3.x (включая Spring Data, Spring Web, Spring WS)</li> <li>Уверенное знание SQL и опыт работы с PostgreSQL. Oracle</li> <li>Опыт работы с SOAP (JAX-WS, Spring-WS или Apache CXF), WSDL</li> <li>Опыт подписания XML-документов (XML Digital Signature, Java XML API, DOM, KeyStore, X.509)</li> <li>Опыт работы с JPA/Hibernate</li> <li>Опыт написания тестов (JUnit, Testcontainers, MockMvc и др.)</li> <li>Знание принципов REST</li> <li>Опыт работы с Docker</li> <li>Понимание CI/CD-процессов (желательно: GitLab CI, GitHub Actions)</li> </ul> <p> </p>","Java, Spring Data, SOAP, Hibernate, REST, Docker",Рекрутинговое агентство Fin Career Lab,2025-11-12T12:01:40+0300,https://hh.ru/vacancy/127576351
124575604,Software Functional Testing Intern,Уральск,,,,Нет опыта,Удаленная работа,Частичная занятость,"<p>EPAM Campus offers an intensive Software Functional Testing internship program that will equip you with the deep knowledge and hands-on experience needed to kickstart your career in tech. EPAM professionals will help you learn to conduct requirements analysis for real use cases, develop your skills in creating test artifacts for a specific project, as well as explore the basics of prompt engineering and AI tools for QA specialists.</p> <p>This program will last <strong>~2-4 months</strong> and require <strong>~20-40 hours </strong> of weekly engagement. The more time you devote to learning, the faster you will complete it.</p> <p>Upon its successful completion, we will consider you for open positions based on your demonstrated skills and available opportunities at EPAM.</p> <p><strong>Requirements</strong></p> <ul> <li>English level from B1 (Intermediate) and higher</li> <li>Familiarity with the software development &amp; testing life cycle and Agile frameworks</li> <li>Solid knowledge of functional testing theory (Test Artifacts; Test Methods, Types and Levels; Main Testing Terms; Test Planning and Analysis; Test Documentation; Test Design Techniques; Defect and Results Reporting)</li> <li>Experience with requirement analysis, test design and defect reporting</li> <li>Excellent communication skills</li> </ul> <p><strong>Nice to have: </strong></p> <p>Familiarity with API testing and SQL queries</p> <p><strong>We offer</strong></p> <ul> <li>Market-oriented content tested in hundreds of runs</li> <li>Deep dive into your specialization and related emerging technologies</li> <li>Hands-on learning through practical tasks and real project simulations</li> <li>Regular guidance from technology mentors and your Resource Manager</li> <li>AI tools to deliver a cutting-edge learning experience</li> <li>Access to EPAM internal education resources for professional growth</li> <li>Chance to join our team upon successful graduation</li> </ul> <p> </p>","Английский язык, Функциональное тестирование","Epam Kazakhstan (Эпам Казахстан),ТОО",2025-11-05T12:28:45+0300,https://hh.ru/vacancy/124575604
125611417,Backend Java Developer,Алматы,,,,От 1 года до 3 лет,Полный день,Полная занятость,"<p><strong>Нужен классный Java-разработчик</strong> в команду под новый продукт. Работаем в офисе (Алматы)</p> <p>Неважно, какой у тебя грейд - мидл или синьор, если хочешь прокачаться и делать живой продукт, я жду твоё резюме!</p> <p>Мы предлагаем</p> <ul> <li> <p>Стабильная заработная плата в рынке согласно твоему грейду</p> </li> <li> <p>Активно развивающийся продукт</p> </li> <li> <p>Обучение за счёт компании</p> </li> <li> <p>Зона отдыха</p> </li> <li> <p>Отсутствие дресс-кода</p> </li> <li> <p>Офис в центре Алматы</p> </li> </ul> <p>Вы будете заниматься</p> <ul> <li> <p>Разработкой, поддержкой и оптимизацией backend-сервисов;</p> </li> <li> <p>Созданием и развитием микросервисной архитектуры и БД;</p> </li> <li> <p>Сопровождением внедрённых программных решений;</p> </li> <li> <p>Code Review и контроль качества разработки;</p> </li> <li> <p>Архитектурный контроль и интеграция между системами.</p> </li> </ul> <p>Мы ожидаем (обязательно)</p> <ul> <li> <p>Опыт коммерческой разработки от 1 года;</p> </li> <li> <p>Java 17, Spring Boot, Project Reactor, Kafka, Redis, ElasticSearch, MongoDB, микросервисы;</p> </li> <li> <p>Приоритет — опыт работы с высоконагруженными системами</p> </li> <li> <p>Высшее оконченное образование</p> </li> <li> <p>Грейд - миддл/синьор</p> </li> </ul> <p> </p> <p> </p> <p> </p>","Java, Spring Boot, SQL, ORACLE, MongoDB, Redis, Apache Kafka, Elasticsearch, Hibernate, Docker, Kubernetes, CI/CD, PostgreSQL, MySQL, NoSQL, Java SE, RabbitMQ, Big Data",Elite Business Group,2025-11-28T10:48:09+0300,https://hh.ru/vacancy/125611417
127389826,Разработчик мобильных обучающих игр (по охране труда и промышленной безопасности),Алматы,,,,От 1 года до 3 лет,Полный день,Полная занятость,"<p><strong>📍 О нашей компании</strong></p> <p>Apple Safety — ведущий казахстанский учебный центр в области охраны труда, промышленной безопасности и подготовки специалистов по всей стране.<br />Мы создаём современные образовательные продукты в области безопасности и охраны труда: от онлайн-курсов и VR-тренажёров до практических полигонов и симуляторов.<br />Сейчас мы начинаем новый инновационный проект — разработку мобильных игр, обучающих безопасной работе в промышленности.</p> <p><strong>🎯 Цель позиции</strong></p> <p>Создать серию интерактивных мобильных игр, которые помогут людям обучаться безопасности в увлекательной, игровой форме — без скучных лекций и длинных инструкций.</p> <p><strong>🔧 Обязанности</strong></p> <p>Разработка мобильных игр (Android / iOS) с обучающим контентом по темам:</p> <p>охрана труда и техника безопасности;</p> <p>промышленная безопасность;</p> <p>высотные работы, пожарная безопасность и др.;</p> <p>Проработка игровых сценариев совместно с экспертами Apple Safety;</p> <p>Создание или интеграция 3D-моделей, аннимаций и визуальных эффектов;</p> <p>Разработка логики обучения, тестов и системы оценки результатов;</p> <p>Оптимизация игр под мобильные устройства;</p> <p>Поддержка и обновление уже выпущенных проектов.</p> <p><strong>🧠 Требования</strong></p> <p>Опыт разработки мобильных игр на Unity или Unreal Engine (от 1 года);</p> <p>Владение C# (для Unity) или Blueprints / C++ (для Unreal);</p> <p>Базовые навыки 3D-моделирования (Blender, 3ds Max и др.);</p> <p>Понимание принципов UX/UI для мобильных игр;</p> <p>Ответственность, самостоятельность и желание создавать что-то полезное.</p> <p><strong>💡 Будет плюсом</strong></p> <p>Опыт создания обучающих или симуляционных игр;</p> <p>Знание технологий VR / AR;</p> <p>Интерес к темам охраны труда, промышленной безопасности и инженерии;</p> <p>Опыт работы в кросс-функциональной команде (геймдизайнер, художник, сценарист).</p> <p><strong>💰 Условия</strong></p> <p>Гибкий формат: офис в Алматы или удалённая работа;</p> <p>Оплата — по проекту или фикс + бонусы за релизы;</p> <p>Возможность стать частью масштабного проекта по обучению безопасности в Казахстане;</p> <p>Современные инструменты, сильная команда и реальная польза для общества.</p> <p><strong>🚀 Примеры будущих проектов</strong></p> <p>Симулятор «Работа на высоте» с выбором правильных СИЗ;</p> <p>Игра «Безопасный день рабочего» — квест по предотвращению несчастных случаев;</p> <p>Обучающая мини-игра для водителей вилочных погрузчиков;</p> <p>VR-тренажёр по действиям при пожаре или аварии.</p> <p><strong>📩 Как откликнуться</strong></p> <p>Отправьте своё резюме и портфолио (если есть) с примерами реализованных игр или игровых прототипов.<br />Мы будем рады видеть в команде человека, который умеет превращать обучение в увлекательный процесс!</p>","Постановка задач разработчикам, Разработка технических заданий, Регламентация бизнес-процессов, SQL, Разработка функциональных требований",Apple Safety,2025-11-07T07:50:07+0300,https://hh.ru/vacancy/127389826
126308219,Разработчик BPM,Астана,300000.0,600000.0,KZT,Нет опыта,Полный день,Полная занятость,"<p>Требуемый опыт работы: не требуется</p> <p>Полная занятость, полный день</p> <p>Сфера деятельности компании ТОО &quot;EasyPack&quot;</p> <ul> <li>Функциональный анализ деятельности предприятий.</li> <li>Анализ бизнес-процессов.</li> <li>Оптимизация (реинжиниринг) бизнес-процессов.</li> <li>Анализ технологических процессов.</li> <li>Автоматизация бизнес –процессов</li> <li>Разработка в сфере информационных систем</li> <li>Техническая поддержка информационных систем</li> </ul> <p>Компания на постоянной основе примет Разработчика BPM</p> <p><strong>Обязанности:</strong></p> <ul> <li>автоматизация Бизнес-процессов на базе BPM системы</li> <li>работа со скриптами BPM.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li> <p>Знание основ программирования(переменные, циклы,условия ветвления)</p> </li> <li> <p>Ответственность</p> </li> <li> <p>Внимательность</p> </li> <li> <p>Умение работать в команде</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Пятидневная рабочая неделя 10:00 -19:00 (обеденный перерыв 13:00 - 14:00)</li> <li>Возможность обучения за счет компании</li> <li>Окончательная заработная плата по итогам собеседования</li> </ul>",ООП,«Izi Paq»,2025-12-04T13:52:54+0300,https://hh.ru/vacancy/126308219
128070472,Программист 1С,Алматы,,1500000.0,KZT,От 3 до 6 лет,Полный день,Полная занятость,"<p>АО КЕЛЕТ - ведущий производитель оборудования для водоснабжения, вентиляции и отопления, приглашает в свою команду программиста 1С</p> <p><strong>Обязанности:</strong></p> <p>Программное сопровождение конфигурации 1С: ERP: Управление Производственным Предприятием версии 2 для РК</p> <p>Оптимизация существующих в 1С документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета и доработка по техническим заданиям.</p> <p>Осуществление необходимого обучения работников предприятия работе с учетным ПО 1С (HelpDesk).</p> <p><strong>Требования</strong>:</p> <p>Высшее специализированное образование.</p> <p>Владение навыками программирования баз данных 1С</p> <p>Опыт работы с 1С:ERP или управляемыми формами 1С не менее 3 лет.</p> <p><strong>Условия:</strong></p> <p>График работы: 5/2, с 09.00 до 18.00</p> <p>Формат работы: в офисе</p> <p>Официальное трудоустройство по ТК РК</p> <p>Своевременная выплата заработной платы</p> <p>Компенсация обедов за счет работодателя (60%)</p> <p>Отпуск 30 календарных дней.</p> <p> </p>",,КЕЛЕТ,2025-11-26T08:52:33+0300,https://hh.ru/vacancy/128070472
128467580,Управляющий производством и инфраструктурой,Костанай,,,,От 3 до 6 лет,Полный день,Полная занятость,"<strong>Обязанности:</strong> <ul> <li> <p><strong>Координация производственных активов: </strong>Ведение единой системы операционного управления MEЗ/MEФ и комбикормовыми заводами;</p> </li> <li>Методологическое управление директорами заводов (CEO-3);</li> <li>Формирование общих KPI, требований и производственных стандартов;</li> <li>Проведение регулярных производственных совещаний: Performance Review, Technology Review;</li> <li><strong>Технологическая и производственная методология: </strong>Разработка и внедрение стандартов по OEE, технологических режимов, качеству и выходности, энергоэффективности, учёту производственных потерь;</li> <li>Сопровождение изменения технологий, оптимизация процессов;</li> <li>Развитие системы LEAN/TPM внутри производственных объектов;</li> <li><strong>Инженерная политика и техническая инфраструктура: </strong>Руководство инженерной функцией как центром компетенций холдинга;</li> <li>Координация главных инженеров заводов (CEO-3);</li> <li>Единая техническая политика: оборудование, диагностика, ППР, модернизация;</li> <li>Оценка технического состояния активов и формирование единых требований по Capex;</li> <li><strong>CAPEX-проекты (координация, контроль, методология): </strong>Формирование требований к проектам расширения и модернизации;</li> <li>Контроль качества инженерных решений и исполнения;</li> <li>Координация проектных команд (строители, проектировщики, подрядчики);</li> <li>Участие в вводе объектов в эксплуатацию и интеграции в операционную модель;</li> <li><strong>Безопасность и EHS: </strong>Единые стандарты промышленной безопасности, охраны труда и экологии;</li> <li>Координация деятельности EHS-руководителей на производственных объектах;</li> <li>Аудиты, контроль устранения нарушений, обучение директоров заводов;</li> <li><strong>Система контроля, отчетность, аналитика: </strong>Единый производственный дэшборд: OEE, простои, потери, выходность, энергоёмкость;</li> <li>Анализ отклонений и разработка корректирующих мероприятий;</li> <li>Подготовка отчетности COO и участие в совещаниях CEO-1 уровня;</li> <li> <p><strong>Продукт позиции:</strong> <strong>Единая производственная система холдинга</strong>, работающая на всех активах;</p> </li> <li><strong>Достижение целевых производственных KPI по группе активов</strong>, а не по одному объекту;</li> <li><strong>Синхронизация технологий и процессов</strong> между MEЗ/MEФ и комбикормовыми заводами;</li> <li><strong>Единая инженерная политика</strong> — ППР, модернизации, техническая готовность;</li> <li><strong>Качественная подготовка и контроль CAPEX-проектов</strong>, минимизация ошибок на этапе реализации;</li> <li><strong>Высокий уровень промышленной безопасности</strong> и соответствие регуляторике;</li> <li><strong>Повышение уровня команд (директора заводов, инженеры, технологи)</strong> через методологию и обучение;</li> <li> <p><strong>KPI:</strong> <strong>Достижение агрегированного уровня производственных KPI по группе активов</strong> (OEE, выходность, качество, объемы — выполнение ≥ 95%);</p> </li> <li><strong>Снижение аварийных простоев и рост технической готовности</strong> — выполнение ППР ≥ 95% по всем активам;</li> <li><strong>Себестоимость переработки (агрегированная)</strong> — удержание в пределах плана;</li> <li><strong>CAPEX-портфель производственных проектов</strong> — соблюдение сроков и бюджета ≥ 95%;</li> <li><strong>EHS</strong> — ноль тяжёлых инцидентов, закрытие замечаний ≥ 95%.</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт управления несколькими производственными активами или крупным промышленным контуром на уровне <strong>директора по производству / директора по операционной эффективности / технического директора;</strong></li> <li>Глубокие знания технологий: MEЗ/MEФ, комбикорм, пищевка, FMCG или аналогичные;</li> <li>Сильный инженерный бэкграунд: механика, энергетика, КИПиА, индустриальная автоматизация;</li> <li>Опыт построения <strong>методологий, стандартов, единых процессов</strong> между разными заводами;</li> <li>Умение работать <strong>через влияние</strong>, выстраивать систему и управлять функционально;</li> <li>Пройденный опыт управления CAPEX-проектами;</li> <li>Лидер, способный развивать директоров заводов и инженерные команды.</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в крупной, стабильной компании;</li> <li>Возможность профессионального роста и повышения квалификации;</li> <li>Трудоустройство согласно ТК РК;</li> <li>Служебный автомобиль (предоставляется);</li> <li>Ноутбук, сотовая связь.</li> </ul>",,Alem Agro Holding (АлемАгро Холдинг),2025-12-05T10:33:58+0300,https://hh.ru/vacancy/128467580
128315876,Системный администратор,Караганда,,,,От 1 года до 3 лет,Полный день,Полная занятость,"<p><em><strong>Мы ищем системного администратора, который умеет быстро разбираться в любых IT-вопросах и держит инфраструктуру под контролем.</strong></em></p> <div><strong><em>Чем предстоит заниматься: </em></strong></div> <div> </div> <ul> <li>Ведение полного цикла работы с IT-оборудованием: подбор, приобретение, инвентаризация, списание.</li> <li>Создание и отключение учетных записей сотрудников, управление доступами.</li> <li>Настройка, поддержка и диагностика рабочих станций (Windows, Linux, macOS).</li> <li>Обслуживание офисной периферии: замена картриджей, устранение неисправностей принтеров.</li> <li>Контроль движения техники и изменений на складе.</li> <li>Создание, конфигурирование и сопровождение виртуальных машин.</li> <li>Поддержка стабильной работы сетевой инфраструктуры офиса.</li> </ul> <p><em><strong>Что для нас важно?</strong></em></p> <ul> <li>Уверенная работа с ОС: Windows, Linux, macOS.</li> <li>Понимание принципов работы сетевых протоколов (http/https, ftp, telnet, ssh).</li> <li>Знание сетевых технологий: VLAN, ACL, VPN, маршрутизация, поиск и устранение сетевых проблем.</li> <li>Понимание принципов работы Active Directory и опыт сопровождения.</li> <li>Знание сетевых протоколов, опыт настройки и обслуживания серверов (физических и виртуальных).</li> <li>Навыки работы с системами мониторинга, предпочтительно Zabbix.</li> <li>Опыт с гипервизорами (VMware).</li> <li>Понимание принципов работы межсетевых экранов (iptables).</li> <li>Опыт работы с 1C будет плюсом.</li> </ul> <div><em><strong>Будет здорово, если ты:</strong></em></div> <div> </div> <div> <ul> <li> <p>Берёшь ответственность на себя и доводишь задачи до конца.</p> </li> <li> <p>Самостоятельный, целеустремлённый и не теряешься в потоке задач.</p> </li> <li> <p>Любишь порядок и пунктуальность в технике и в работе.</p> </li> <li> <p>Умеешь работать с командой, договариваться и поддерживать других.</p> </li> </ul> <p><strong>Какие условия мы предлагаем:</strong></p> <ul> <li>Работу в офисе, с 9:00 до 18:00.</li> <li>Свободную и поддерживающую среду для воплощения идей.</li> <li>Понятный онбординг: поможем разобраться, познакомим с процессами и поддержим.</li> <li>Официальное трудоустройство согласно ТК РК.</li> <li>Оборудованное и комфортное рабочее пространство.</li> <li>Оплачиваемое обучение за счет компании, возможность изучения английского языка и другие активности внутри компании.</li> </ul> </div>",,WOOPPAY,2025-12-02T13:12:14+0300,https://hh.ru/vacancy/128315876
128432852,QA Engineer,Алматы,,,,От 1 года до 3 лет,Полный день,Полная занятость,"<p>Netcracker is a forward-looking, software technology company providing mission-critical solutions to communication service providers around the globe. Every year since our founding in 1993, we have demonstrated significant growth, strong profitability, and highly credible thought leadership. The reason we continue to thrive in today’s highly challenging and competitive market is simple: our ability to recruit and retain the best talent in the industry. If you’re ready to move your career forward and be recognized for the unique talent and skillset you bring, take a look at the opportunities below and apply for a position: QA Engineer</p> <p><strong>Responsibilities:</strong></p> <ul> <li>Preparation of Test Data;</li> <li>Testing, including regression tests, of a solutions and its accompanying documentation;</li> <li>Taking part in Bug/Change Management: create new bug/change issues, work with the existing ones;</li> <li>Discussion with developers, engineers, business analysts of all the issues that are to be clarified, coordinated and defined more accurate; Coordination on quality issues with other departments;</li> <li>Coordination with QA Lead, escalate and submit any outstanding issues encountered during testing/bug fixing to QA Lead approval;</li> <li>Reporting about progress of work to QA Lead on daily basis.</li> </ul> <p><strong>Requirements:</strong></p> <ul> <li>English on high level to write and communicate with team &amp; Customer; Communicative, active, customer-facing;</li> <li>Understanding or experience with any task management system (JIRA);</li> <li>Understanding of project life cycle &amp; testing basics;</li> <li>Desire to work in Quality Assurance.</li> </ul> <p><strong>We offer:</strong></p> <ul> <li>Opportunities for professional growth and career development;</li> <li>Medical insurance for employees;</li> <li>Sports activities and corporate events;</li> <li>Friendly atmosphere;</li> <li>Salary will be discussed individually with the successful candidate.</li> </ul> <p> </p> <p>Netcracker — динамично развивающаяся ИТ-компания, предоставляющая критически важные решения для операторов связи по всему миру. Ежегодно с момента основания в 1993 году мы демонстрируем значительный рост, устойчивую прибыльность и признанное экспертное лидерство. Причина нашего успеха на высококонкурентном рынке проста: мы умеем привлекать и удерживать лучших специалистов. Если вы готовы сделать шаг вперёд в карьере и хотите, чтобы ваши уникальные таланты и навыки были замечены, ознакомьтесь с возможностями ниже и откликнитесь на позицию: QA Engineer</p> <p><strong>Обязанности:</strong></p> <ul> <li>Подготовка тестовых данных.</li> <li>Тестирование решения и сопутствующей документации, включая регрессионные проверки.</li> <li>Участие в Bug/Change Management: создание новых задач по дефектам/изменениям и работа с существующими.</li> <li>Обсуждение с разработчиками, инженерами и бизнес-аналитиками вопросов, требующих уточнения, согласования и более точного определения; координация по вопросам качества с другими подразделениями.</li> <li>Взаимодействие с QA Lead: эскалация и передача на утверждение нерешённых вопросов, выявленных в ходе тестирования/исправления дефектов.</li> <li>Ежедневная отчётность о прогрессе работ QA Lead.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Английский на высоком уровне для письменной и устной коммуникации с командой и заказчиком; коммуникабельность, активная позиция, клиентоориентированность.</li> <li>Понимание или опыт работы с любой системой управления задачами (JIRA).</li> <li>Понимание жизненного цикла проекта и основ тестирования.</li> <li>Желание развиваться в области обеспечения качества (QA).</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Возможности профессионального и карьерного роста.</li> <li>Медицинскую страховку для сотрудников.</li> <li>Спортивные активности и корпоративные мероприятия.</li> <li>Дружелюбную атмосферу.</li> </ul>","SQL, JIRA, Manual Testing",Неткрэкер Текнолоджи Казахстан,2025-12-04T14:01:28+0300,https://hh.ru/vacancy/128432852
127979108,Программист 1С / разработчик (начинающий),Алматы,200000.0,600000.0,KZT,Нет опыта,Полный день,Полная занятость,"<p>В связи с расширением в нашей компании открыта вакансия <strong>1С Программиста, </strong>который станет частью нашей команды.<br />Важно упомянуть, что мы постоянно совершенствуемся, используя лучшие международные практики, с неизменно высоким качеством решаем поставленные стратегические задачи, за что нам доверяют клиенты по всему Казахстану.</p> <p><br /><strong>Что мы готовы предложить тебе:</strong></p> <p>Гарантированную фиксированную сумму оклада, а также бонус KPI за выполнение плана, что в совокупности даст тебе возможность зарабатывать ежемесячно чистыми на руки <strong>от 200 000 до 600 000 тенге. </strong>Уровень заработной платы зависит от уровня подготовки и предыдущего профессионального опыта;</p> <p>Наши 1С программисты, которые работают с нами более 6 месяцев, зарабатывают <strong>от 600 000 до 1 500 000 тенге</strong>. Мы уверены, что ты сможешь сделать больше;</p> <p>Комфортное рабочее место в черте города, с свежим воздухом рядом с рощей Баума, современное оборудование, оборудованное рабочее место;</p> <p>График работы 5/2 с 9:00 до 18:00 (готовы рассмотреть гибридный график 50/50);</p> <p>У нас возможен карьерный рост. Стабильно выполняя план и показывая большие результаты, ты можешь стать Руководителем отдела;</p> <p>В компании имеется план профессионального развития для каждого опытного специалиста. Все наши сотрудники строят свою карьеру с разных ступеней;</p> <p><strong>Мы предоставляем бесплатное корпоративное обучение, готовы вкладываться и обучать с перспективой длительного сотрудничества</strong>;</p> <p>На первых этапах тебе во всем будет помогать наставник, в лице твоего непосредственного Руководителя. С ним вы точно найдете общий язык;</p> <p>Официальное трудоустройство по законодательству РК (с официальными отпускными и больничными);</p> <p>Плюшки за счет компании – бесплатная корпоративная связь, скидки на приобретение автомобиля и сервисное обслуживание, возможность обучаться бесплатно и прокачивать свои навыки, удобная зона, где ты можешь порелаксировать вовремя отдыха.</p> <p>Каждый из нас помнит, что он – сильное звено в команде. Для нас компания - надежный дом, а команда – дружная семья.</p> <p> </p> <p>На эту позицию мы готовы рассмотреть, как Junior специалистов без опыта, с горящими глазами и большим желанием расти в программировании, так и профи, но <strong>для нас важно, чтобы Ты:</strong></p> <ul> <li>Имел знания и опыт администрирования и конфигурирования продуктов 1С;</li> <li>Имел опыт работы с конфигурациями 1С Бухгалтерия предприятия, Управление Торговый предприятием, ЗУП (для профи);</li> <li>Имел опыт самостоятельной разработки по ТЗ (для профи);</li> <li>Имел профессиональный опыт программирования на базе 1С Предприятие 8.3 (для профи);</li> <li>Опыт проектной работы приветствуется;</li> <li>Имел способность ориентироваться в &quot;чужом&quot; коде;</li> <li>Был/а ответственным, дисциплинированным, коммуникабельным, умеющим работать в команде.</li> </ul> <p>Перед тобой будут стоять <strong>3 ключевые задачи</strong>:</p> <ul> <li>Реализация доработок программного обеспечения (программирование) 1С Платформа 8;</li> <li>Помощь в устранении ошибок пользователей;</li> <li>Участие во внедрении проектов по автоматизации бизнес-процессов.</li> </ul> <p><br /><strong>Подходишь по всем критериям?</strong><br />Тогда не теряй время, прямо сейчас оставь свой отклик, и мы вместе сделаем первые шаги к высоким результатам.</p>","1С программирование, Конфигурационное тестирование, Альфа-тестирование, Функциональное тестирование, Интеграционное тестирование, Тестирование баз данных, Обновление конфигурации 1С, 1С: Бухгалтерия, Основы баз данных, XML",ASTER Автомобили,2025-11-24T08:38:35+0300,https://hh.ru/vacancy/127979108
